palavra,divisao_list,divisao,categoria,fonetica_list,fonetica,tonica_num,tonica,antepenultima,penultima,ultima
reconcertar,"['re', 'con', 'cer', 'tar']",re·con·cer·tar,verbo,"['ɦe', 'kõ', 'seh', 'tˈaɾ']",ɦe.kõ.seh.tˈaɾ,1,ultima,kõ,seh,tˈaɾ
reconcerto,"['re', 'con', 'cer', 'to']",re·con·cer·to,nome masculino,"['ɦe', 'kõ', 'sˈeh', 'tʊ']",ɦe.kõ.sˈeh.tʊ,2,penultima,kõ,sˈeh,tʊ
reconciliação,"['re', 'con', 'ci', 'li', 'a', 'ção']",re·con·ci·li·a·ção,nome feminino,"['ɦe', 'kõ', 'si', 'li', 'a', 'sˈɐ̃w']",ɦe.kõ.si.li.a.sˈɐ̃w,1,ultima,li,a,sˈɐ̃w
reconciliado,"['re', 'con', 'ci', 'li', 'a', 'do']",re·con·ci·li·a·do,nome masculino,"['ɦe', 'kõ', 'si', 'li', 'ˈa', 'dʊ']",ɦe.kõ.si.li.ˈa.dʊ,2,penultima,li,ˈa,dʊ
reconciliado,"['re', 'con', 'ci', 'li', 'a', 'do']",re·con·ci·li·a·do,adjetivo,"['ɦe', 'kõ', 'si', 'li', 'ˈa', 'dʊ']",ɦe.kõ.si.li.ˈa.dʊ,2,penultima,li,ˈa,dʊ
reconciliador,"['re', 'con', 'ci', 'li', 'a', 'dor']",re·con·ci·li·a·dor,nome masculino,"['ɦe', 'kõ', 'si', 'li', 'a', 'dˈo']",ɦe.kõ.si.li.a.dˈo,1,ultima,li,a,dˈo
reconciliador,"['re', 'con', 'ci', 'li', 'a', 'dor']",re·con·ci·li·a·dor,adjetivo,"['ɦe', 'kõ', 'si', 'li', 'a', 'dˈo']",ɦe.kõ.si.li.a.dˈo,1,ultima,li,a,dˈo
reconciliadora,"['re', 'con', 'ci', 'li', 'a', 'do', 'ra']",re·con·ci·li·a·do·ra,nome feminino,"['ɦe', 'kõ', 'si', 'li', 'a', 'dˈo', 'ɾɐ']",ɦe.kõ.si.li.a.dˈo.ɾɐ,2,penultima,a,dˈo,ɾɐ
reconciliar,"['re', 'con', 'ci', 'li', 'ar']",re·con·ci·li·ar,verbo,"['ɦe', 'kõ', 'si', 'li', 'ˈa']",ɦe.kõ.si.li.ˈa,1,ultima,si,li,ˈa
reconciliatório,"['re', 'con', 'ci', 'li', 'a', 'tó', 'ri', 'o']",re·con·ci·li·a·tó·ri·o,adjetivo,"['ɦe', 'kõ', 'si', 'li', 'a', 'tˈɔ', 'ɾjʊ']",ɦe.kõ.si.li.a.tˈɔ.ɾjʊ,3,antepenultima,a,tˈɔ,ɾjʊ
reconciliável,"['re', 'con', 'ci', 'li', 'á', 'vel']",re·con·ci·li·á·vel,adjetivo,"['ɦe', 'kõ', 'si', 'li', 'ˈa', 'vew']",ɦe.kõ.si.li.ˈa.vew,2,penultima,li,ˈa,vew
recondicionamento,"['re', 'con', 'di', 'ci', 'o', 'na', 'men', 'to']",re·con·di·ci·o·na·men·to,nome masculino,"['ɦe', 'kõ', 'dʒi', 'sjõ', 'nã', 'mˈẽ', 'tʊ']",ɦe.kõ.dʒi.sjõ.nã.mˈẽ.tʊ,2,penultima,nã,mˈẽ,tʊ
recondicionar,"['re', 'con', 'di', 'ci', 'o', 'nar']",re·con·di·ci·o·nar,verbo,"['ɦe', 'kõ', 'dʒi', 'sjõ', 'nˈaɾ']",ɦe.kõ.dʒi.sjõ.nˈaɾ,1,ultima,dʒi,sjõ,nˈaɾ
recôndito,"['re', 'côn', 'di', 'to']",re·côn·di·to,adjetivo,"['ɦe', 'kˈõ', 'dʒi', 'tʊ']",ɦe.kˈõ.dʒi.tʊ,3,antepenultima,kˈõ,dʒi,tʊ
recôndito,"['re', 'côn', 'di', 'to']",re·côn·di·to,nome masculino,"['ɦe', 'kˈõ', 'dʒi', 'tʊ']",ɦe.kˈõ.dʒi.tʊ,3,antepenultima,kˈõ,dʒi,tʊ
recondução,"['re', 'con', 'du', 'ção']",re·con·du·ção,nome feminino,"['ɦe', 'kõ', 'du', 'sˈɐ̃w']",ɦe.kõ.du.sˈɐ̃w,1,ultima,kõ,du,sˈɐ̃w
recondutor,"['re', 'con', 'du', 'tor']",re·con·du·tor,adjetivo,"['ɦe', 'kõ', 'du', 'tˈoɾ']",ɦe.kõ.du.tˈoɾ,1,ultima,kõ,du,tˈoɾ
recondutor,"['re', 'con', 'du', 'tor']",re·con·du·tor,nome masculino,"['ɦe', 'kõ', 'du', 'tˈoɾ']",ɦe.kõ.du.tˈoɾ,1,ultima,kõ,du,tˈoɾ
