palavra,divisao_list,divisao,categoria,fonetica_list,fonetica,tonica_num,tonica,antepenultima,penultima,ultima
ucraniano,"['u', 'cra', 'ni', 'a', 'no']",u·cra·ni·a·no,nome masculino,"['u', 'kɾã', 'ni', 'ˈɐ̃', 'nʊ']",u.kɾã.ni.ˈɐ̃.nʊ,2,penultima,ni,ˈɐ̃,nʊ
ucronia,"['u', 'cro', 'ni', 'a']",u·cro·ni·a,nome feminino,"['u', 'kɾõ', 'nˈi', 'ɐ']",u.kɾõ.nˈi.ɐ,2,penultima,kɾõ,nˈi,ɐ
udo,"['u', 'do']",u·do,adjetivo,"['ˈu', 'dʊ']",ˈu.dʊ,2,penultima,,ˈu,dʊ
udu,"['u', 'du']",u·du,nome masculino,"['u', 'dˈu']",u.dˈu,1,ultima,,u,dˈu
ué,"['u', 'é']",u·é,interjeição,"['u', 'ˈɛ']",u.ˈɛ,1,ultima,,u,ˈɛ
uê,"['u', 'ê']",u·ê,interjeição,"['u', 'ˈe']",u.ˈe,1,ultima,,u,ˈe
uf,['uf'],uf,interjeição,['ˈuf'],ˈuf,1,ultima,,,ˈuf
ufa,"['u', 'fa']",u·fa,interjeição,"['ˈu', 'fɐ']",ˈu.fɐ,2,penultima,,ˈu,fɐ
ufa,"['u', 'fa']",u·fa,nome feminino,"['ˈu', 'fɐ']",ˈu.fɐ,2,penultima,,ˈu,fɐ
ufanamente,"['u', 'fa', 'na', 'men', 'te']",u·fa·na·men·te,advérbio,"['u', 'fã', 'nã', 'mˈẽ', 'tʃɪ']",u.fã.nã.mˈẽ.tʃɪ,2,penultima,nã,mˈẽ,tʃɪ
ufanar,"['u', 'fa', 'nar']",u·fa·nar,verbo,"['u', 'fã', 'nˈa']",u.fã.nˈa,1,ultima,u,fã,nˈa
ufania,"['u', 'fa', 'ni', 'a']",u·fa·ni·a,nome feminino,"['u', 'fã', 'nˈi', 'ɐ']",u.fã.nˈi.ɐ,2,penultima,fã,nˈi,ɐ
ufano,"['u', 'fa', 'no']",u·fa·no,adjetivo,"['u', 'fˈɐ̃', 'nʊ']",u.fˈɐ̃.nʊ,2,penultima,u,fˈɐ̃,nʊ
ugandês,"['u', 'gan', 'dês']",u·gan·dês,nome masculino,"['u', 'gɐ̃', 'dˈeʃ']",u.gɐ̃.dˈeʃ,1,ultima,u,gɐ̃,dˈeʃ
ugandês,"['u', 'gan', 'dês']",u·gan·dês,adjetivo,"['u', 'gɐ̃', 'dˈeʃ']",u.gɐ̃.dˈeʃ,1,ultima,u,gɐ̃,dˈeʃ
ugandesa,"['u', 'gan', 'de', 'sa']",u·gan·de·sa,nome feminino,"['u', 'gɐ̃', 'dˈe', 'zɐ']",u.gɐ̃.dˈe.zɐ,2,penultima,gɐ̃,dˈe,zɐ
ugar,"['u', 'gar']",u·gar,verbo,"['u', 'gˈa']",u.gˈa,1,ultima,,u,gˈa
uh,['uh'],uh,interjeição,['ˈu'],ˈu,1,ultima,,,ˈu
ui,['ui'],ui,interjeição,"['ˈu', 'ɪ']",ˈu.ɪ,1,ultima,,ˈu,ɪ
uigure,"['ui', 'gu', 're']",ui·gu·re,nome masculino,"['uj', 'gˈu', 'ɾɪ']",uj.gˈu.ɾɪ,2,penultima,uj,gˈu,ɾɪ
uísque,"['u', 'ís', 'que']",u·ís·que,nome masculino,"['u', 'ˈiʃ', 'kɪ']",u.ˈiʃ.kɪ,2,penultima,u,ˈiʃ,kɪ
uivante,"['ui', 'van', 'te']",ui·van·te,adjetivo,"['uj', 'vˈɐ̃', 'tʃɪ']",uj.vˈɐ̃.tʃɪ,2,penultima,uj,vˈɐ̃,tʃɪ
uivar,"['ui', 'var']",ui·var,verbo,"['uj', 'vˈa']",uj.vˈa,1,ultima,,uj,vˈa
uivo,"['ui', 'vo']",ui·vo,nome masculino,"['ˈuj', 'vʊ']",ˈuj.vʊ,2,penultima,,ˈuj,vʊ
uja,"['u', 'ja']",u·ja,nome feminino,"['ˈu', 'ʒɐ']",ˈu.ʒɐ,2,penultima,,ˈu,ʒɐ
úlcera,"['úl', 'ce', 'ra']",úl·ce·ra,nome feminino,"['ˈuw', 'se', 'ɾɐ']",ˈuw.se.ɾɐ,3,antepenultima,ˈuw,se,ɾɐ
ulceração,"['ul', 'ce', 'ra', 'ção']",ul·ce·ra·ção,nome feminino,"['uw', 'se', 'ɾa', 'sˈɐ̃w']",uw.se.ɾa.sˈɐ̃w,1,ultima,se,ɾa,sˈɐ̃w
ulcerado,"['ul', 'ce', 'ra', 'do']",ul·ce·ra·do,adjetivo,"['uw', 'se', 'ɾˈa', 'dʊ']",uw.se.ɾˈa.dʊ,2,penultima,se,ɾˈa,dʊ
ulcerar,"['ul', 'ce', 'rar']",ul·ce·rar,verbo,"['uw', 'se', 'ɾˈa']",uw.se.ɾˈa,1,ultima,uw,se,ɾˈa
ulceroso,"['ul', 'ce', 'ro', 'so']",ul·ce·ro·so,adjetivo,"['uw', 'se', 'ɾˈo', 'zʊ']",uw.se.ɾˈo.zʊ,2,penultima,se,ɾˈo,zʊ
ulissiponense,"['u', 'lis', 'si', 'po', 'nen', 'se']",u·lis·si·po·nen·se,adjetivo,"['u', 'li', 'si', 'põ', 'nˈẽ', 'sɪ']",u.li.si.põ.nˈẽ.sɪ,2,penultima,põ,nˈẽ,sɪ
ulissiponense,"['u', 'lis', 'si', 'po', 'nen', 'se']",u·lis·si·po·nen·se,nome masculino,"['u', 'li', 'si', 'põ', 'nˈẽ', 'sɪ ou u', 'li', 'si', 'põ', 'nˈẽ', 'sɪ']",u.li.si.põ.nˈẽ.sɪ ou u.li.si.põ.nˈẽ.sɪ,2,penultima,põ,nˈẽ,sɪ
ulmeiro,"['ul', 'mei', 'ro']",ul·mei·ro,nome masculino,"['uw', 'mˈej', 'ɾʊ']",uw.mˈej.ɾʊ,2,penultima,uw,mˈej,ɾʊ
ulterior,"['ul', 'te', 'ri', 'or']",ul·te·ri·or,adjetivo,"['uw', 'te', 'ɾjˈo']",uw.te.ɾjˈo,1,ultima,uw,te,ɾjˈo
