palavra,divisao_list,divisao,categoria,fonetica_list,fonetica,tonica_num,tonica,antepenultima,penultima,ultima
quarteio,"['quar', 'tei', 'o']",quar·tei·o,nome masculino,"['kwah', 'tˈej', 'ʊ']",kwah.tˈej.ʊ,2,penultima,kwah,tˈej,ʊ
quarteirão,"['quar', 'tei', 'rão']",quar·tei·rão,nome masculino,"['kwah', 'tej', 'ɾˈɐ̃w']",kwah.tej.ɾˈɐ̃w,1,ultima,kwah,tej,ɾˈɐ̃w
quartel,"['quar', 'tel']",quar·tel,nome masculino,"['kwah', 'tˈɛw']",kwah.tˈɛw,1,ultima,,kwah,tˈɛw
quartel-general,"['quar', 'tel', 'ge', 'ne', 'ral']",quar·tel-ge·ne·ral,nome masculino,"['kwah', 'tˌɛw', 'ʒẽ', 'ne', 'ɾˈaw']",kwah.tˌɛw.ʒẽ.ne.ɾˈaw,0,,ʒẽ,ne,ɾˈaw
quartel-mestre,"['quar', 'tel', 'mes', 'tre']",quar·tel-mes·tre,nome masculino,"['kwah', 'tˌɛw', 'mˈɛʃ', 'tɾɪ']",kwah.tˌɛw.mˈɛʃ.tɾɪ,2,penultima,tˌɛw,mˈɛʃ,tɾɪ
quartelada,"['quar', 'te', 'la', 'da']",quar·te·la·da,nome feminino,"['kwah', 'te', 'lˈa', 'dɐ']",kwah.te.lˈa.dɐ,2,penultima,te,lˈa,dɐ
quarteto,"['quar', 'te', 'to']",quar·te·to,nome masculino,"['kwah', 'tˈe', 'tʊ']",kwah.tˈe.tʊ,2,penultima,kwah,tˈe,tʊ
quartil,"['quar', 'til']",quar·til,nome masculino,"['kwah', 'tʃˈiw']",kwah.tʃˈiw,1,ultima,,kwah,tʃˈiw
quartil,"['quar', 'til']",quar·til,adjetivo,"['kwah', 'tʃˈiw']",kwah.tʃˈiw,1,ultima,,kwah,tʃˈiw
quartilhar,"['quar', 'ti', 'lhar']",quar·ti·lhar,verbo,"['kwah', 'tʃi', 'ʎˈa']",kwah.tʃi.ʎˈa,1,ultima,kwah,tʃi,ʎˈa
quartilho,"['quar', 'ti', 'lho']",quar·ti·lho,nome masculino,"['kwah', 'tʃˈi', 'ʎʊ']",kwah.tʃˈi.ʎʊ,2,penultima,kwah,tʃˈi,ʎʊ
quartinho,"['quar', 'ti', 'nho']",quar·ti·nho,nome masculino,"['kwah', 'tʃˈĩ', 'ɲʊ']",kwah.tʃˈĩ.ɲʊ,2,penultima,kwah,tʃˈĩ,ɲʊ
quarto,"['quar', 'to']",quar·to,nome masculino,"['kwˈah', 'tʊ']",kwˈah.tʊ,2,penultima,,kwˈah,tʊ
quarto,"['quar', 'to']",quar·to,número,"['kwˈah', 'tʊ']",kwˈah.tʊ,2,penultima,,kwˈah,tʊ
quarto,"['quar', 'to']",quar·to,número,"['kwˈah', 'tʊ']",kwˈah.tʊ,2,penultima,,kwˈah,tʊ
