palavra,divisao_list,divisao,categoria,fonetica_list,fonetica,tonica_num,tonica,antepenultima,penultima,ultima
subservientemente,"['sub', 'ser', 'vi', 'en', 'te', 'men', 'te']",sub·ser·vi·en·te·men·te,advérbio,"['su', 'bi', 'seɦ', 'vi', 'ẽ', 'tẽ', 'mˈẽ', 'tʃɪ']",su.bi.seɦ.vi.ẽ.tẽ.mˈẽ.tʃɪ,2,penultima,tẽ,mˈẽ,tʃɪ
subsetor,"['sub', 'se', 'tor']",sub·se·tor,nome masculino,"['sub', 'se', 'tˈoɾ']",sub.se.tˈoɾ,1,ultima,sub,se,tˈoɾ
subsêxtuplo,"['sub', 'sêx', 'tu', 'plo']",sub·sêx·tu·plo,adjetivo,"['sub', 'seʃ', 'tˈu', 'plʊ']",sub.seʃ.tˈu.plʊ,3,antepenultima,seʃ,tˈu,plʊ
subsidência,"['sub', 'si', 'dên', 'ci', 'a']",sub·si·dên·ci·a,nome feminino,"['su', 'bi', 'si', 'dˈẽ', 'sjɐ']",su.bi.si.dˈẽ.sjɐ,3,antepenultima,si,dˈẽ,sjɐ
subsidiada,"['sub', 'si', 'di', 'a', 'da']",sub·si·di·a·da,nome feminino,"['su', 'bi', 'si', 'dʒi', 'ˈa', 'dɐ']",su.bi.si.dʒi.ˈa.dɐ,2,penultima,dʒi,ˈa,dɐ
subsidiado,"['sub', 'si', 'di', 'a', 'do']",sub·si·di·a·do,adjetivo,"['su', 'bi', 'si', 'dʒi', 'ˈa', 'dʊ']",su.bi.si.dʒi.ˈa.dʊ,2,penultima,dʒi,ˈa,dʊ
subsidiado,"['sub', 'si', 'di', 'a', 'do']",sub·si·di·a·do,nome masculino,"['su', 'bi', 'si', 'dʒi', 'ˈa', 'dʊ']",su.bi.si.dʒi.ˈa.dʊ,2,penultima,dʒi,ˈa,dʊ
subsidiar,"['sub', 'si', 'di', 'ar']",sub·si·di·ar,verbo,"['su', 'bi', 'si', 'dʒi', 'ˈa']",su.bi.si.dʒi.ˈa,1,ultima,si,dʒi,ˈa
subsidiariamente,"['sub', 'si', 'di', 'a', 'ri', 'a', 'men', 'te']",sub·si·di·a·ri·a·men·te,advérbio,"['su', 'bi', 'si', 'dʒi', 'a', 'ɾi', 'ã', 'mˈẽ', 'tʃɪ']",su.bi.si.dʒi.a.ɾi.ã.mˈẽ.tʃɪ,2,penultima,ã,mˈẽ,tʃɪ
subsidiariedade,"['sub', 'si', 'di', 'a', 'ri', 'e', 'da', 'de']",sub·si·di·a·ri·e·da·de,nome feminino,"['su', 'bi', 'si', 'dʒi', 'a', 'ɾi', 'e', 'dˈa', 'dʒɪ']",su.bi.si.dʒi.a.ɾi.e.dˈa.dʒɪ,2,penultima,e,dˈa,dʒɪ
