palavra,divisao_list,divisao,categoria,fonetica_list,fonetica,tonica_num,tonica,antepenultima,penultima,ultima
e,['e'],e,conjunção,['i'],i,1,ultima,,,i
e-mail,"['e', 'mail']",e-mail,nome masculino,[''],,1,ultima,,,
ébano,"['é', 'ba', 'no']",é·ba·no,nome masculino,"['ˈɛ', 'bã', 'nʊ']",ˈɛ.bã.nʊ,3,antepenultima,ˈɛ,bã,nʊ
ébola,"['é', 'bo', 'la']",é·bo·la,nome masculino,"['ˈɛ', 'bo', 'lɐ']",ˈɛ.bo.lɐ,3,antepenultima,ˈɛ,bo,lɐ
ebonite,"['e', 'bo', 'ni', 'te']",e·bo·ni·te,nome feminino,"['ɛ', 'bõ', 'nˈi', 'tʃɪ']",ɛ.bõ.nˈi.tʃɪ,2,penultima,bõ,nˈi,tʃɪ
eborense,"['e', 'bo', 'ren', 'se']",e·bo·ren·se,nome masculino,"['e', 'bo', 'ɾˈẽ', 'sɪ ou e', 'bo', 'ɾˈẽ', 'sɪ']",e.bo.ɾˈẽ.sɪ ou e.bo.ɾˈẽ.sɪ,2,penultima,bo,ɾˈẽ,sɪ
eborense,"['e', 'bo', 'ren', 'se']",e·bo·ren·se,adjetivo,"['e', 'bo', 'ɾˈẽ', 'sɪ']",e.bo.ɾˈẽ.sɪ,2,penultima,bo,ɾˈẽ,sɪ
ébrio,"['é', 'bri', 'o']",é·bri·o,adjetivo,"['ˈɛ', 'bɾjʊ']",ˈɛ.bɾjʊ,3,antepenultima,,ˈɛ,bɾjʊ
ébrio,"['é', 'bri', 'o']",é·bri·o,nome masculino,"['ˈɛ', 'bɾjʊ ou ˈɛ', 'bɾjʊ']",ˈɛ.bɾjʊ ou ˈɛ.bɾjʊ,3,antepenultima,ˈɛ,bɾjʊ ou ˈɛ,bɾjʊ
ebulição,"['e', 'bu', 'li', 'ção']",e·bu·li·ção,nome feminino,"['e', 'bu', 'li', 'sˈɐ̃w']",e.bu.li.sˈɐ̃w,1,ultima,bu,li,sˈɐ̃w
ebuliente,"['e', 'bu', 'li', 'en', 'te']",e·bu·li·en·te,adjetivo,"['e', 'bu', 'li', 'ˈẽ', 'tʃɪ']",e.bu.li.ˈẽ.tʃɪ,2,penultima,li,ˈẽ,tʃɪ
echarpe,"['e', 'char', 'pe']",e·char·pe,nome feminino,[''],,2,penultima,,,
écharpe,"['é', 'char', 'pe']",é·char·pe,nome feminino,"['e', 'ʃˈah', 'pɪ']",e.ʃˈah.pɪ,2,penultima,e,ʃˈah,pɪ
éclair,"['é', 'clair']",é·clair,nome masculino,[''],,1,ultima,,,
eclampsia,"['e', 'clamp', 'si', 'a']",e·clamp·si·a,nome feminino,"['e', 'klɐ̃m', 'pi', 'sˈi', 'ɐ']",e.klɐ̃m.pi.sˈi.ɐ,2,penultima,pi,sˈi,ɐ
eclésia,"['e', 'clé', 'si', 'a']",e·clé·si·a,nome feminino,"['e', 'klˈɛ', 'zja']",e.klˈɛ.zja,3,antepenultima,e,klˈɛ,zja
eclesiasticamente,"['e', 'cle', 'si', 'as', 'ti', 'ca', 'men', 'te']",e·cle·si·as·ti·ca·men·te,advérbio,"['e', 'kle', 'zi', 'aʃ', 'tʃi', 'kã', 'mˈẽ', 'tʃɪ']",e.kle.zi.aʃ.tʃi.kã.mˈẽ.tʃɪ,2,penultima,kã,mˈẽ,tʃɪ
eclesiástico,"['e', 'cle', 'si', 'ás', 'ti', 'co']",e·cle·si·ás·ti·co,nome masculino,"['e', 'kle', 'zi', 'ˈaʃ', 'tʃi', 'kʊ']",e.kle.zi.ˈaʃ.tʃi.kʊ,3,antepenultima,ˈaʃ,tʃi,kʊ
eclesiástico,"['e', 'cle', 'si', 'ás', 'ti', 'co']",e·cle·si·ás·ti·co,adjetivo,"['e', 'kle', 'zi', 'ˈaʃ', 'tʃi', 'kʊ']",e.kle.zi.ˈaʃ.tʃi.kʊ,3,antepenultima,ˈaʃ,tʃi,kʊ
eclética,"['e', 'clé', 'ti', 'ca']",e·clé·ti·ca,nome feminino,"['e', 'klˈɛ', 'tʃi', 'kɐ']",e.klˈɛ.tʃi.kɐ,3,antepenultima,klˈɛ,tʃi,kɐ
ecleticamente,"['e', 'cle', 'ti', 'ca', 'men', 'te']",e·cle·ti·ca·men·te,advérbio,"['e', 'klɛ', 'tʃi', 'kã', 'mˈẽ', 'tʃɪ ou e', 'klɛ', 'tʃi', 'kã', 'mˈẽ', 'tʃɪ']",e.klɛ.tʃi.kã.mˈẽ.tʃɪ ou e.klɛ.tʃi.kã.mˈẽ.tʃɪ,2,penultima,kã,mˈẽ,tʃɪ
eclético,"['e', 'clé', 'ti', 'co']",e·clé·ti·co,adjetivo,"['e', 'klˈɛ', 'tʃi', 'kʊ ou e', 'klˈɛ', 'tʃi', 'kʊ']",e.klˈɛ.tʃi.kʊ ou e.klˈɛ.tʃi.kʊ,3,antepenultima,klˈɛ,tʃi,kʊ
ecletismo,"['e', 'cle', 'tis', 'mo']",e·cle·tis·mo,nome masculino,"['e', 'kle', 'tʃˈiʒ', 'mʊ ou e', 'kle', 'tʃˈiʒ', 'mʊ']",e.kle.tʃˈiʒ.mʊ ou e.kle.tʃˈiʒ.mʊ,2,penultima,kle,tʃˈiʒ,mʊ
eclipsado,"['e', 'clip', 'sa', 'do']",e·clip·sa·do,adjetivo,"['e', 'kli', 'pə', 'sˈa', 'dʊ']",e.kli.pə.sˈa.dʊ,2,penultima,pə,sˈa,dʊ
eclipsar,"['e', 'clip', 'sar']",e·clip·sar,verbo,"['e', 'kli', 'pə', 'sˈa']",e.kli.pə.sˈa,1,ultima,kli,pə,sˈa
eclipse,"['e', 'clip', 'se']",e·clip·se,nome masculino,"['e', 'klˈi', 'pə', 'sɪ']",e.klˈi.pə.sɪ,2,penultima,klˈi,pə,sɪ
eclíptica,"['e', 'clíp', 'ti', 'ca']",e·clíp·ti·ca,nome feminino,"['e', 'klˈi', 'pi', 'tʃi', 'kɐ']",e.klˈi.pi.tʃi.kɐ,3,antepenultima,pi,tʃi,kɐ
eclíptico,"['e', 'clíp', 'ti', 'co']",e·clíp·ti·co,adjetivo,"['e', 'klˈi', 'pi', 'tʃi', 'kʊ']",e.klˈi.pi.tʃi.kʊ,3,antepenultima,pi,tʃi,kʊ
eclodir,"['e', 'clo', 'dir']",e·clo·dir,verbo,"['e', 'klo', 'dʒˈi']",e.klo.dʒˈi,1,ultima,e,klo,dʒˈi
écloga,"['é', 'clo', 'ga']",é·clo·ga,nome feminino,"['ˈɛ', 'klo', 'gɐ']",ˈɛ.klo.gɐ,3,antepenultima,ˈɛ,klo,gɐ
eclosão,"['e', 'clo', 'são']",e·clo·são,nome feminino,"['e', 'klo', 'zˈɐ̃w']",e.klo.zˈɐ̃w,1,ultima,e,klo,zˈɐ̃w
eclusa,"['e', 'clu', 'sa']",e·clu·sa,nome feminino,"['e', 'klˈu', 'zɐ']",e.klˈu.zɐ,2,penultima,e,klˈu,zɐ
eco,"['e', 'co']",e·co,nome masculino,"['ˈɛ', 'kʊ']",ˈɛ.kʊ,2,penultima,,ˈɛ,kʊ
ecoante,"['e', 'co', 'an', 'te']",e·co·an·te,adjetivo,"['e', 'ko', 'ˈɐ̃', 'tʃɪ']",e.ko.ˈɐ̃.tʃɪ,2,penultima,ko,ˈɐ̃,tʃɪ
ecoar,"['e', 'co', 'ar']",e·co·ar,verbo,"['e', 'ko', 'ˈa']",e.ko.ˈa,1,ultima,e,ko,ˈa
ecocardiografia,"['e', 'co', 'car', 'di', 'o', 'gra', 'fi', 'a']",e·co·car·di·o·gra·fi·a,nome feminino,"['e', 'ko', 'kaɦ', 'dʒjo', 'gɾa', 'fˈi', 'ɐ']",e.ko.kaɦ.dʒjo.gɾa.fˈi.ɐ,2,penultima,gɾa,fˈi,ɐ
ecocardiograma,"['e', 'co', 'car', 'di', 'o', 'gra', 'ma']",e·co·car·di·o·gra·ma,nome masculino,"['e', 'ko', 'kaɦ', 'dʒjo', 'gɾˈɐ̃', 'mɐ']",e.ko.kaɦ.dʒjo.gɾˈɐ̃.mɐ,2,penultima,dʒjo,gɾˈɐ̃,mɐ
ecocentro,"['e', 'co', 'cen', 'tro']",e·co·cen·tro,nome masculino,"['e', 'ko', 'sˈẽ', 'tɾʊ']",e.ko.sˈẽ.tɾʊ,2,penultima,ko,sˈẽ,tɾʊ
ecodesenvolvimento,"['e', 'co', 'de', 'sen', 'vol', 'vi', 'men', 'to']",e·co·de·sen·vol·vi·men·to,nome masculino,"['e', 'ko', 'de', 'zẽ', 'vow', 'vĩ', 'mˈẽ', 'tʊ']",e.ko.de.zẽ.vow.vĩ.mˈẽ.tʊ,2,penultima,vĩ,mˈẽ,tʊ
ecoeficiência,"['e', 'co', 'e', 'fi', 'ci', 'ên', 'ci', 'a']",e·co·e·fi·ci·ên·ci·a,nome feminino,"['e', 'ko', 'e', 'fi', 'si', 'ˈẽ', 'sjɐ']",e.ko.e.fi.si.ˈẽ.sjɐ,3,antepenultima,si,ˈẽ,sjɐ
ecoencefalograma,"['e', 'co', 'en', 'ce', 'fa', 'lo', 'gra', 'ma']",e·co·en·ce·fa·lo·gra·ma,nome masculino,"['e', 'ko', 'ẽ', 'se', 'fa', 'lo', 'gɾˈɐ̃', 'mɐ']",e.ko.ẽ.se.fa.lo.gɾˈɐ̃.mɐ,2,penultima,lo,gɾˈɐ̃,mɐ
ecografia,"['e', 'co', 'gra', 'fi', 'a']",e·co·gra·fi·a,nome feminino,"['ɛ', 'ko', 'gɾa', 'fˈi', 'ɐ']",ɛ.ko.gɾa.fˈi.ɐ,2,penultima,gɾa,fˈi,ɐ
ecográfico,"['e', 'co', 'grá', 'fi', 'co']",e·co·grá·fi·co,adjetivo,"['e', 'ko', 'gɾˈa', 'fi', 'kʊ']",e.ko.gɾˈa.fi.kʊ,3,antepenultima,gɾˈa,fi,kʊ
ecógrafo,"['e', 'có', 'gra', 'fo']",e·có·gra·fo,nome masculino,"['e', 'kˈɔ', 'gɾa', 'fʊ']",e.kˈɔ.gɾa.fʊ,3,antepenultima,kˈɔ,gɾa,fʊ
ecograma,"['e', 'co', 'gra', 'ma']",e·co·gra·ma,nome masculino,"['e', 'ko', 'gɾˈɐ̃', 'mɐ']",e.ko.gɾˈɐ̃.mɐ,2,penultima,ko,gɾˈɐ̃,mɐ
ecolocação,"['e', 'co', 'lo', 'ca', 'ção']",e·co·lo·ca·ção,nome feminino,"['e', 'ko', 'lo', 'ka', 'sˈɐ̃w']",e.ko.lo.ka.sˈɐ̃w,1,ultima,lo,ka,sˈɐ̃w
ecolocador,"['e', 'co', 'lo', 'ca', 'dor']",e·co·lo·ca·dor,adjetivo,"['e', 'ko', 'lo', 'ka', 'dˈoɾ']",e.ko.lo.ka.dˈoɾ,1,ultima,lo,ka,dˈoɾ
ecolocador,"['e', 'co', 'lo', 'ca', 'dor']",e·co·lo·ca·dor,nome masculino,"['e', 'ko', 'lo', 'ka', 'dˈoɾ']",e.ko.lo.ka.dˈoɾ,1,ultima,lo,ka,dˈoɾ
ecolocalização,"['e', 'co', 'lo', 'ca', 'li', 'za', 'ção']",e·co·lo·ca·li·za·ção,nome feminino,"['e', 'ko', 'lo', 'ka', 'li', 'za', 'sˈɐ̃w']",e.ko.lo.ka.li.za.sˈɐ̃w,1,ultima,li,za,sˈɐ̃w
ecolocalizar,"['e', 'co', 'lo', 'ca', 'li', 'zar']",e·co·lo·ca·li·zar,verbo,"['e', 'ko', 'lo', 'ka', 'li', 'zˈaɾ']",e.ko.lo.ka.li.zˈaɾ,1,ultima,ka,li,zˈaɾ
ecolocalizável,"['e', 'co', 'lo', 'ca', 'li', 'zá', 'vel']",e·co·lo·ca·li·zá·vel,adjetivo,"['e', 'ko', 'lo', 'ka', 'li', 'zˈa', 'vew']",e.ko.lo.ka.li.zˈa.vew,2,penultima,li,zˈa,vew
ecolocar,"['e', 'co', 'lo', 'car']",e·co·lo·car,verbo,"['e', 'ko', 'lo', 'kˈaɾ']",e.ko.lo.kˈaɾ,1,ultima,ko,lo,kˈaɾ
ecologia,"['e', 'co', 'lo', 'gi', 'a']",e·co·lo·gi·a,nome feminino,"['e', 'ko', 'lo', 'ʒˈi', 'ɐ']",e.ko.lo.ʒˈi.ɐ,2,penultima,lo,ʒˈi,ɐ
ecologicamente,"['e', 'co', 'lo', 'gi', 'ca', 'men', 'te']",e·co·lo·gi·ca·men·te,advérbio,"['e', 'ko', 'lɔ', 'ʒi', 'kã', 'mˈẽ', 'tʃɪ ou e', 'ko', 'lɔ', 'ʒi', 'kã', 'mˈẽ', 'tʃɪ']",e.ko.lɔ.ʒi.kã.mˈẽ.tʃɪ ou e.ko.lɔ.ʒi.kã.mˈẽ.tʃɪ,2,penultima,kã,mˈẽ,tʃɪ
ecológico,"['e', 'co', 'ló', 'gi', 'co']",e·co·ló·gi·co,adjetivo,"['e', 'ko', 'lˈɔ', 'ʒi', 'kʊ']",e.ko.lˈɔ.ʒi.kʊ,3,antepenultima,lˈɔ,ʒi,kʊ
ecologista,"['e', 'co', 'lo', 'gis', 'ta']",e·co·lo·gis·ta,nome masculino,"['e', 'ko', 'lo', 'ʒˈiʃ', 'tɐ']",e.ko.lo.ʒˈiʃ.tɐ,2,penultima,lo,ʒˈiʃ,tɐ
ecologista,"['e', 'co', 'lo', 'gis', 'ta']",e·co·lo·gis·ta,nome feminino,"['e', 'ko', 'lo', 'ʒˈiʃ', 'tɐ']",e.ko.lo.ʒˈiʃ.tɐ,2,penultima,lo,ʒˈiʃ,tɐ
ecologista,"['e', 'co', 'lo', 'gis', 'ta']",e·co·lo·gis·ta,adjetivo,"['e', 'ko', 'lo', 'ʒˈiʃ', 'tɐ']",e.ko.lo.ʒˈiʃ.tɐ,2,penultima,lo,ʒˈiʃ,tɐ
ecólogo,"['e', 'có', 'lo', 'go']",e·có·lo·go,nome masculino,"['e', 'kˈɔ', 'lo', 'gʊ']",e.kˈɔ.lo.gʊ,3,antepenultima,kˈɔ,lo,gʊ
ecométrico,"['e', 'co', 'mé', 'tri', 'co']",e·co·mé·tri·co,adjetivo,"['e', 'ko', 'mˈɛ', 'tɾi', 'kʊ']",e.ko.mˈɛ.tɾi.kʊ,3,antepenultima,mˈɛ,tɾi,kʊ
economato,"['e', 'co', 'no', 'ma', 'to']",e·co·no·ma·to,nome masculino,"['e', 'kõ', 'nõ', 'mˈa', 'tʊ']",e.kõ.nõ.mˈa.tʊ,2,penultima,nõ,mˈa,tʊ
econometria,"['e', 'co', 'no', 'me', 'tri', 'a']",e·co·no·me·tri·a,nome feminino,"['e', 'kõ', 'nõ', 'me', 'tɾˈi', 'ɐ']",e.kõ.nõ.me.tɾˈi.ɐ,2,penultima,me,tɾˈi,ɐ
econométrico,"['e', 'co', 'no', 'mé', 'tri', 'co']",e·co·no·mé·tri·co,adjetivo,"['e', 'kõ', 'nõ', 'mˈɛ', 'tɾi', 'kʊ']",e.kõ.nõ.mˈɛ.tɾi.kʊ,3,antepenultima,mˈɛ,tɾi,kʊ
economia,"['e', 'co', 'no', 'mi', 'a']",e·co·no·mi·a,nome feminino,"['e', 'kõ', 'nõ', 'mˈi', 'ɐ']",e.kõ.nõ.mˈi.ɐ,2,penultima,nõ,mˈi,ɐ
economicamente,"['e', 'co', 'no', 'mi', 'ca', 'men', 'te']",e·co·no·mi·ca·men·te,advérbio,"['e', 'kõ', 'nõ', 'mi', 'kã', 'mˈẽ', 'tʃɪ']",e.kõ.nõ.mi.kã.mˈẽ.tʃɪ,2,penultima,kã,mˈẽ,tʃɪ
economicidade,"['e', 'co', 'no', 'mi', 'ci', 'da', 'de']",e·co·no·mi·ci·da·de,nome feminino,"['e', 'kõ', 'nõ', 'mi', 'si', 'dˈa', 'dʒɪ']",e.kõ.nõ.mi.si.dˈa.dʒɪ,2,penultima,si,dˈa,dʒɪ
economicismo,"['e', 'co', 'no', 'mi', 'cis', 'mo']",e·co·no·mi·cis·mo,nome masculino,"['e', 'kõ', 'nõ', 'mi', 'sˈiʒ', 'mʊ']",e.kõ.nõ.mi.sˈiʒ.mʊ,2,penultima,mi,sˈiʒ,mʊ
economicista,"['e', 'co', 'no', 'mi', 'cis', 'ta']",e·co·no·mi·cis·ta,adjetivo,"['e', 'kõ', 'nõ', 'mi', 'sˈiʃ', 'tɐ']",e.kõ.nõ.mi.sˈiʃ.tɐ,2,penultima,mi,sˈiʃ,tɐ
económico,"['e', 'co', 'nó', 'mi', 'co']",e·co·nó·mi·co,adjetivo,"['e', 'kõ', 'nˈɔ̃', 'mi', 'kʊ']",e.kõ.nˈɔ̃.mi.kʊ,3,antepenultima,nˈɔ̃,mi,kʊ
económico-financeiro,"['e', 'co', 'nó', 'mi', 'co', 'fi', 'nan', 'cei', 'ro']",e·co·nó·mi·co-fi·nan·cei·ro,adjetivo,"['e', 'kõ', 'nˌɔ̃', 'mi', 'kʊ', 'fĩ', 'nɐ̃', 'sˈej', 'ɾʊ']",e.kõ.nˌɔ̃.mi.kʊ.fĩ.nɐ̃.sˈej.ɾʊ,2,penultima,nɐ̃,sˈej,ɾʊ
económico-social,"['e', 'co', 'nó', 'mi', 'co', 'so', 'ci', 'al']",e·co·nó·mi·co-so·ci·al,adjetivo,"['e', 'kõ', 'nˌɔ̃', 'mi', 'kʊ', 'so', 'si', 'ˈaw']",e.kõ.nˌɔ̃.mi.kʊ.so.si.ˈaw,1,ultima,so,si,ˈaw
economismo,"['e', 'co', 'no', 'mis', 'mo']",e·co·no·mis·mo,nome masculino,"['e', 'kõ', 'nõ', 'mˈiʒ', 'mʊ']",e.kõ.nõ.mˈiʒ.mʊ,2,penultima,nõ,mˈiʒ,mʊ
economista,"['e', 'co', 'no', 'mis', 'ta']",e·co·no·mis·ta,nome masculino,"['e', 'kɔ̃', 'nõ', 'mˈiʃ', 'tɐ']",e.kɔ̃.nõ.mˈiʃ.tɐ,2,penultima,nõ,mˈiʃ,tɐ
economista,"['e', 'co', 'no', 'mis', 'ta']",e·co·no·mis·ta,nome feminino,"['e', 'kɔ̃', 'nõ', 'mˈiʃ', 'tɐ']",e.kɔ̃.nõ.mˈiʃ.tɐ,2,penultima,nõ,mˈiʃ,tɐ
economizador,"['e', 'co', 'no', 'mi', 'za', 'dor']",e·co·no·mi·za·dor,adjetivo,"['e', 'kõ', 'nõ', 'mi', 'za', 'dˈo']",e.kõ.nõ.mi.za.dˈo,1,ultima,mi,za,dˈo
economizar,"['e', 'co', 'no', 'mi', 'zar']",e·co·no·mi·zar,verbo,"['e', 'kɔ̃', 'nõ', 'mi', 'zˈa']",e.kɔ̃.nõ.mi.zˈa,1,ultima,nõ,mi,zˈa
ecónomo,"['e', 'có', 'no', 'mo']",e·có·no·mo,adjetivo,"['e', 'kˈɔ̃', 'nõ', 'mʊ']",e.kˈɔ̃.nõ.mʊ,3,antepenultima,kˈɔ̃,nõ,mʊ
ecónomo,"['e', 'có', 'no', 'mo']",e·có·no·mo,nome masculino,"['e', 'kˈɔ̃', 'nõ', 'mʊ ou e', 'kˈɔ̃', 'nõ', 'mʊ']",e.kˈɔ̃.nõ.mʊ ou e.kˈɔ̃.nõ.mʊ,3,antepenultima,kˈɔ̃,nõ,mʊ
ecopista,"['e', 'co', 'pis', 'ta']",e·co·pis·ta,nome feminino,"['e', 'ko', 'pˈiʃ', 'tɐ']",e.ko.pˈiʃ.tɐ,2,penultima,ko,pˈiʃ,tɐ
ecoponto,"['e', 'co', 'pon', 'to']",e·co·pon·to,nome masculino,"['ɛ', 'kɔ', 'pˈõ', 'tʊ']",ɛ.kɔ.pˈõ.tʊ,2,penultima,kɔ,pˈõ,tʊ
ecoproduto,"['e', 'co', 'pro', 'du', 'to']",e·co·pro·du·to,nome masculino,"['e', 'ko', 'pɾo', 'dˈu', 'tʊ']",e.ko.pɾo.dˈu.tʊ,2,penultima,pɾo,dˈu,tʊ
ecosfera,"['e', 'cos', 'fe', 'ra']",e·cos·fe·ra,nome feminino,"['e', 'koʃ', 'fˈɛ', 'ɾɐ']",e.koʃ.fˈɛ.ɾɐ,2,penultima,koʃ,fˈɛ,ɾɐ
ecossistema,"['e', 'cos', 'sis', 'te', 'ma']",e·cos·sis·te·ma,nome masculino,"['ɛ', 'ko', 'siʃ', 'tˈẽ', 'mɐ']",ɛ.ko.siʃ.tˈẽ.mɐ,2,penultima,siʃ,tˈẽ,mɐ
ecotaxa,"['e', 'co', 'ta', 'xa']",e·co·ta·xa,nome feminino,"['e', 'ko', 'tˈa', 'ʃɐ']",e.ko.tˈa.ʃɐ,2,penultima,ko,tˈa,ʃɐ
ecotonal,"['e', 'co', 'to', 'nal']",e·co·to·nal,adjetivo,"['e', 'ko', 'tõ', 'nˈaw']",e.ko.tõ.nˈaw,1,ultima,ko,tõ,nˈaw
ecotoxicidade,"['e', 'co', 'to', 'xi', 'ci', 'da', 'de']",e·co·to·xi·ci·da·de,nome feminino,"['e', 'ko', 'tok', 'si', 'si', 'dˈa', 'dʒɪ']",e.ko.tok.si.si.dˈa.dʒɪ,2,penultima,si,dˈa,dʒɪ
ecotóxico,"['e', 'co', 'tó', 'xi', 'co']",e·co·tó·xi·co,adjetivo,"['e', 'ko', 'tˈɔk', 'si', 'kʊ']",e.ko.tˈɔk.si.kʊ,3,antepenultima,tˈɔk,si,kʊ
ecotoxicologia,"['e', 'co', 'to', 'xi', 'co', 'lo', 'gi', 'a']",e·co·to·xi·co·lo·gi·a,nome feminino,"['e', 'ko', 'tok', 'si', 'ko', 'lo', 'ʒˈi', 'ɐ']",e.ko.tok.si.ko.lo.ʒˈi.ɐ,2,penultima,lo,ʒˈi,ɐ
ecotoxicológico,"['e', 'co', 'to', 'xi', 'co', 'ló', 'gi', 'co']",e·co·to·xi·co·ló·gi·co,adjetivo,"['e', 'ko', 'tok', 'si', 'ko', 'lˈɔ', 'ʒi', 'kʊ']",e.ko.tok.si.ko.lˈɔ.ʒi.kʊ,3,antepenultima,lˈɔ,ʒi,kʊ
ecoturismo,"['e', 'co', 'tu', 'ris', 'mo']",e·co·tu·ris·mo,nome masculino,"['ɛ', 'ko', 'tu', 'ɾˈiʒ', 'mʊ']",ɛ.ko.tu.ɾˈiʒ.mʊ,2,penultima,tu,ɾˈiʒ,mʊ
ecoturista,"['e', 'co', 'tu', 'ris', 'ta']",e·co·tu·ris·ta,adjetivo,"['e', 'ko', 'tu', 'ɾˈiʃ', 'tɐ']",e.ko.tu.ɾˈiʃ.tɐ,2,penultima,tu,ɾˈiʃ,tɐ
ecoturista,"['e', 'co', 'tu', 'ris', 'ta']",e·co·tu·ris·ta,nome masculino,"['e', 'ko', 'tu', 'ɾˈiʃ', 'tɐ']",e.ko.tu.ɾˈiʃ.tɐ,2,penultima,tu,ɾˈiʃ,tɐ
ecoturista,"['e', 'co', 'tu', 'ris', 'ta']",e·co·tu·ris·ta,nome feminino,"['e', 'ko', 'tu', 'ɾˈiʃ', 'tɐ']",e.ko.tu.ɾˈiʃ.tɐ,2,penultima,tu,ɾˈiʃ,tɐ
ecoturístico,"['e', 'co', 'tu', 'rís', 'ti', 'co']",e·co·tu·rís·ti·co,adjetivo,"['e', 'ko', 'tu', 'ɾˈiʃ', 'tʃi', 'kʊ']",e.ko.tu.ɾˈiʃ.tʃi.kʊ,3,antepenultima,ɾˈiʃ,tʃi,kʊ
ecrã,"['e', 'crã']",e·crã,nome masculino,"['e', 'kɾˈɐ̃']",e.kɾˈɐ̃,1,ultima,,e,kɾˈɐ̃
écran,"['é', 'cran']",é·cran,nome masculino,[''],,2,penultima,,,
ecstasy,"['ec', 'sta', 'sy']",ec·sta·sy,nome masculino,[''],,2,penultima,,,
ectópico,"['ec', 'tó', 'pi', 'co']",ec·tó·pi·co,adjetivo,"['e', 'kə', 'tˈɔ', 'pi', 'kʊ']",e.kə.tˈɔ.pi.kʊ,3,antepenultima,tˈɔ,pi,kʊ
ectoplasma,"['ec', 'to', 'plas', 'ma']",ec·to·plas·ma,nome masculino,"['ɛ', 'kə', 'to', 'plˈaʒ', 'mɐ']",ɛ.kə.to.plˈaʒ.mɐ,2,penultima,to,plˈaʒ,mɐ
ecumenicamente,"['e', 'cu', 'me', 'ni', 'ca', 'men', 'te']",e·cu·me·ni·ca·men·te,advérbio,"['e', 'kũ', 'mɛ̃', 'ni', 'kã', 'mˈẽ', 'tʃɪ']",e.kũ.mɛ̃.ni.kã.mˈẽ.tʃɪ,2,penultima,kã,mˈẽ,tʃɪ
ecuménico,"['e', 'cu', 'mé', 'ni', 'co']",e·cu·mé·ni·co,adjetivo,"['e', 'kũ', 'mˈɛ̃', 'ni', 'kʊ']",e.kũ.mˈɛ̃.ni.kʊ,3,antepenultima,mˈɛ̃,ni,kʊ
ecumenismo,"['e', 'cu', 'me', 'nis', 'mo']",e·cu·me·nis·mo,nome masculino,"['e', 'kũ', 'mẽ', 'nˈiʒ', 'mʊ']",e.kũ.mẽ.nˈiʒ.mʊ,2,penultima,mẽ,nˈiʒ,mʊ
eczema,"['ec', 'ze', 'ma']",ec·ze·ma,nome masculino,"['e', 'ki', 'zˈẽ', 'mɐ']",e.ki.zˈẽ.mɐ,2,penultima,ki,zˈẽ,mɐ
edema,"['e', 'de', 'ma']",e·de·ma,nome masculino,"['e', 'dˈẽ', 'mɐ']",e.dˈẽ.mɐ,2,penultima,e,dˈẽ,mɐ
éden,"['é', 'den']",é·den,nome masculino,"['ˈɛ', 'dẽ']",ˈɛ.dẽ,2,penultima,,ˈɛ,dẽ
edénico,"['e', 'dé', 'ni', 'co']",e·dé·ni·co,adjetivo,"['e', 'dˈɛ̃', 'ni', 'kʊ']",e.dˈɛ̃.ni.kʊ,3,antepenultima,dˈɛ̃,ni,kʊ
edição,"['e', 'di', 'ção']",e·di·ção,nome feminino,"['e', 'dʒi', 'sˈɐ̃w']",e.dʒi.sˈɐ̃w,1,ultima,e,dʒi,sˈɐ̃w
edícula,"['e', 'dí', 'cu', 'la']",e·dí·cu·la,nome feminino,"['e', 'dʒˈi', 'ku', 'lɐ']",e.dʒˈi.ku.lɐ,3,antepenultima,dʒˈi,ku,lɐ
edificação,"['e', 'di', 'fi', 'ca', 'ção']",e·di·fi·ca·ção,nome feminino,"['e', 'dʒi', 'fi', 'ka', 'sˈɐ̃w']",e.dʒi.fi.ka.sˈɐ̃w,1,ultima,fi,ka,sˈɐ̃w
edificador,"['e', 'di', 'fi', 'ca', 'dor']",e·di·fi·ca·dor,adjetivo,"['e', 'dʒi', 'fi', 'ka', 'dˈo']",e.dʒi.fi.ka.dˈo,1,ultima,fi,ka,dˈo
edificadora,"['e', 'di', 'fi', 'ca', 'do', 'ra']",e·di·fi·ca·do·ra,nome feminino,"['e', 'dʒi', 'fi', 'ka', 'dˈo', 'ɾɐ']",e.dʒi.fi.ka.dˈo.ɾɐ,2,penultima,ka,dˈo,ɾɐ
edificante,"['e', 'di', 'fi', 'can', 'te']",e·di·fi·can·te,adjetivo,"['e', 'dʒi', 'fi', 'kˈɐ̃', 'tʃɪ']",e.dʒi.fi.kˈɐ̃.tʃɪ,2,penultima,fi,kˈɐ̃,tʃɪ
edificantemente,"['e', 'di', 'fi', 'can', 'te', 'men', 'te']",e·di·fi·can·te·men·te,advérbio,"['e', 'dʒi', 'fi', 'kɐ̃', 'tẽ', 'mˈẽ', 'tʃɪ']",e.dʒi.fi.kɐ̃.tẽ.mˈẽ.tʃɪ,2,penultima,tẽ,mˈẽ,tʃɪ
edificar,"['e', 'di', 'fi', 'car']",e·di·fi·car,verbo,"['e', 'dʒi', 'fi', 'kˈa']",e.dʒi.fi.kˈa,1,ultima,dʒi,fi,kˈa
