palavra,categoria,divisao_silabica,tonica_silabica_num,divisao_fonetica,tonica_fonetica_num
recibo,nome masculino,"['re', 'ci', 'bo']",-2,"['ɦe', 'sˈi', 'bʊ']",-2
reciclado,adjetivo,"['re', 'ci', 'cla', 'do']",-2,"['ɦe', 'si', 'klˈa', 'dʊ']",-2
reciclador,adjetivo,"['re', 'ci', 'cla', 'dor']",-1,"['ɦe', 'si', 'kla', 'dˈo']",-1
reciclador,nome masculino,"['re', 'ci', 'cla', 'dor']",-1,"['ɦe', 'si', 'kla', 'dˈo']",-1
reciclagem,nome feminino,"['re', 'ci', 'cla', 'gem']",-2,"['ɦe', 'si', 'klˈa', 'ʒẽj']",-2
reciclar,verbo,"['re', 'ci', 'clar']",-1,"['ɦe', 'si', 'klˈa']",-1
reciclável,adjetivo,"['re', 'ci', 'clá', 'vel']",-2,"['ɦe', 'si', 'klˈa', 'vew']",-2
recidiva,nome feminino,"['re', 'ci', 'di', 'va']",-2,"['ɦe', 'si', 'dʒˈi', 'vɐ']",-2
recidivar,verbo,"['re', 'ci', 'di', 'var']",-1,"['ɦe', 'si', 'dʒi', 'vˈa']",-1
recidivo,adjetivo,"['re', 'ci', 'di', 'vo']",-2,"['ɦe', 'si', 'dʒˈi', 'vʊ']",-2
recife,nome masculino,"['re', 'ci', 'fe']",-2,"['ɦe', 'sˈi', 'fɪ']",-2
recingir,verbo,"['re', 'cin', 'gir']",-1,"['ɦe', 'sĩ', 'ʒˈi']",-1
recintar,verbo,"['re', 'cin', 'tar']",-1,"['ɦe', 'sĩ', 'tˈaɾ']",-1
recinto,nome masculino,"['re', 'cin', 'to']",-2,"['ɦe', 'sˈĩ', 'tʊ']",-2
recipiente,adjetivo,"['re', 'ci', 'pi', 'en', 'te']",-2,"['ɦe', 'si', 'pi', 'ˈẽ', 'tʃɪ']",-2
recipiente,nome masculino,"['re', 'ci', 'pi', 'en', 'te']",-2,"['ɦe', 'si', 'pi', 'ˈẽ', 'tʃɪ']",-2
recíproca,nome feminino,"['re', 'cí', 'pro', 'ca']",-3,"['ɦe', 'sˈi', 'pɾo', 'kɐ']",-3
reciprocamente,advérbio,"['re', 'ci', 'pro', 'ca', 'men', 'te']",-2,"['ɦe', 'si', 'pɾo', 'kã', 'mˈẽ', 'tʃɪ']",-2
reciprocidade,nome feminino,"['re', 'ci', 'pro', 'ci', 'da', 'de']",-2,"['ɦe', 'si', 'pɾo', 'si', 'dˈa', 'dʒɪ']",-2
recíproco,adjetivo,"['re', 'cí', 'pro', 'co']",-3,"['ɦe', 'sˈi', 'pɾo', 'kʊ']",-3
récita,nome feminino,"['ré', 'ci', 'ta']",-3,"['ɦˈɛ', 'si', 'tɐ']",-3
recitação,nome feminino,"['re', 'ci', 'ta', 'ção']",-1,"['ɦe', 'si', 'ta', 'sˈɐ̃w']",-1
recitado,adjetivo,"['re', 'ci', 'ta', 'do']",-2,"['ɦe', 'si', 'tˈa', 'dʊ']",-2
recitado,nome masculino,"['re', 'ci', 'ta', 'do']",-2,"['ɦe', 'si', 'tˈa', 'dʊ']",-2
recitador,adjetivo,"['re', 'ci', 'ta', 'dor']",-1,"['ɦe', 'si', 'ta', 'dˈo']",-1
recitador,nome masculino,"['re', 'ci', 'ta', 'dor']",-1,"['ɦe', 'si', 'ta', 'dˈo']",-1
recital,nome masculino,"['re', 'ci', 'tal']",-1,"['ɦe', 'si', 'tˈaw']",-1
recitante,adjetivo,"['re', 'ci', 'tan', 'te']",-2,"['ɦe', 'si', 'tˈɐ̃', 'tʃɪ']",-2
recitante,nome masculino,"['re', 'ci', 'tan', 'te']",-2,"['ɦe', 'si', 'tˈɐ̃', 'tʃɪ']",-2
recitar,verbo,"['re', 'ci', 'tar']",-1,"['ɦe', 'si', 'tˈa']",-1
recitativo,adjetivo,"['re', 'ci', 'ta', 'ti', 'vo']",-2,"['ɦe', 'si', 'ta', 'tʃˈi', 'vʊ']",-2
recitativo,nome masculino,"['re', 'ci', 'ta', 'ti', 'vo']",-2,"['ɦe', 'si', 'ta', 'tʃˈi', 'vʊ']",-2
recitável,adjetivo,"['re', 'ci', 'tá', 'vel']",-2,"['ɦe', 'si', 'tˈa', 'vew']",-2
recivilização,nome feminino,"['re', 'ci', 'vi', 'li', 'za', 'ção']",-1,"['ɦe', 'si', 'vi', 'li', 'za', 'sˈɐ̃w']",-1
recivilizador,adjetivo,"['re', 'ci', 'vi', 'li', 'za', 'dor']",-1,"['ɦe', 'si', 'vi', 'li', 'za', 'dˈoɾ']",-1
recivilizador,nome masculino,"['re', 'ci', 'vi', 'li', 'za', 'dor']",-1,"['ɦe', 'si', 'vi', 'li', 'za', 'dˈoɾ']",-1
recivilizar,verbo,"['re', 'ci', 'vi', 'li', 'zar']",-1,"['ɦe', 'si', 'vi', 'li', 'zˈaɾ']",-1
reclamação,nome feminino,"['re', 'cla', 'ma', 'ção']",-1,"['ɦe', 'klã', 'ma', 'sˈɐ̃w']",-1
reclamado,adjetivo,"['re', 'cla', 'ma', 'do']",-2,"['ɦe', 'klã', 'mˈa', 'dʊ']",-2
reclamante,adjetivo,"['re', 'cla', 'man', 'te']",-2,"['ɦe', 'klã', 'mˈɐ̃', 'tʃɪ']",-2
reclamante,nome masculino,"['re', 'cla', 'man', 'te']",-2,"['ɦe', 'klã', 'mˈɐ̃', 'tʃɪ']",-2
reclamante,nome feminino,"['re', 'cla', 'man', 'te']",-2,"['ɦe', 'klã', 'mˈɐ̃', 'tʃɪ']",-2
reclamar,verbo,"['re', 'cla', 'mar']",-1,"['ɦe', 'klã', 'mˈa']",-1
reclame,nome masculino,"['re', 'cla', 'me']",-2,"['ɦe', 'klˈɐ̃', 'mɪ']",-2
reclamo,nome masculino,"['re', 'cla', 'mo']",-2,"['ɦe', 'klˈɐ̃', 'mʊ']",-2
reclassificação,nome feminino,"['re', 'clas', 'si', 'fi', 'ca', 'ção']",-1,"['ɦe', 'kla', 'si', 'fi', 'ka', 'sˈɐ̃w']",-1
reclassificar,verbo,"['re', 'clas', 'si', 'fi', 'car']",-1,"['ɦe', 'kla', 'si', 'fi', 'kˈa']",-1
reclassificável,adjetivo,"['re', 'clas', 'si', 'fi', 'cá', 'vel']",-2,"['ɦe', 'kla', 'si', 'fi', 'kˈa', 'vew']",-2
reclinado,adjetivo,"['re', 'cli', 'na', 'do']",-2,"['ɦe', 'klĩ', 'nˈa', 'dʊ']",-2
reclinar,verbo,"['re', 'cli', 'nar']",-1,"['ɦe', 'klĩ', 'nˈa']",-1
reclinável,adjetivo,"['re', 'cli', 'ná', 'vel']",-2,"['ɦe', 'klĩ', 'nˈa', 'vew']",-2
recluir,verbo,"['re', 'clu', 'ir']",-1,"['ɦe', 'klu', 'ˈi']",-1
reclusa,nome feminino,"['re', 'clu', 'sa']",-2,"['ɦe', 'klˈu', 'zɐ']",-2
reclusão,nome feminino,"['re', 'clu', 'são']",-1,"['ɦe', 'klu', 'zˈɐ̃w']",-1
recluso,nome masculino,"['re', 'clu', 'so']",-2,"['ɦe', 'klˈu', 'zʊ']",-2
recluso,adjetivo,"['re', 'clu', 'so']",-2,"['ɦe', 'klˈu', 'zʊ']",-2
reco,nome masculino,"['re', 'co']",-2,"['ɦˈɛ', 'kʊ']",-2
reco-reco,nome masculino,"['re', 'co', 're', 'co']",-2,"['ɦˌɛ', 'kʊ', 'ɦˈɛ', 'kʊ']",-2
recobra,nome feminino,"['re', 'co', 'bra']",-2,"['ɦe', 'kˈɔ', 'bɾɐ']",-2
recobrado,adjetivo,"['re', 'co', 'bra', 'do']",-2,"['ɦe', 'ko', 'bɾˈa', 'dʊ']",-2
recobrar,verbo,"['re', 'co', 'brar']",-1,"['ɦe', 'ko', 'bɾˈa']",-1
recobrável,adjetivo,"['re', 'co', 'brá', 'vel']",-2,"['ɦe', 'ko', 'bɾˈa', 'vew']",-2
recobrimento,nome masculino,"['re', 'co', 'bri', 'men', 'to']",-2,"['ɦe', 'ko', 'bɾĩ', 'mˈẽ', 'tʊ']",-2
recobrir,verbo,"['re', 'co', 'brir']",-1,"['ɦe', 'ko', 'bɾˈi']",-1
recobro,nome masculino,"['re', 'co', 'bro']",-2,"['ɦe', 'kˈo', 'bɾʊ']",-2
recogitar,verbo,"['re', 'co', 'gi', 'tar']",-1,"['ɦe', 'ko', 'ʒi', 'tˈaɾ']",-1
recognição,nome feminino,"['re', 'cog', 'ni', 'ção']",-1,"['ɦe', 'kɔ', 'gĩ', 'ni', 'sˈɐ̃w']",-1
recognitivo,adjetivo,"['re', 'cog', 'ni', 'ti', 'vo']",-2,"['ɦe', 'kɔ', 'gĩ', 'ni', 'tʃˈi', 'vʊ']",-2
recognoscível,adjetivo,"['re', 'cog', 'nos', 'cí', 'vel']",-2,"['ɦe', 'kɔ', 'gə̃', 'nɔ', 'sˈi', 'vew']",-2
recoitar,verbo,"['re', 'coi', 'tar']",-1,"['ɦe', 'koj', 'tˈaɾ']",-1
recoito,adjetivo,"['re', 'coi', 'to']",-2,"['ɦe', 'kˈoj', 'tʊ']",-2
recolagem,nome feminino,"['re', 'co', 'la', 'gem']",-2,"['ɦe', 'ko', 'lˈa', 'ʒẽj']",-2
recolar,verbo,"['re', 'co', 'lar']",-1,"['ɦe', 'ko', 'lˈaɾ']",-1
recoleção,nome feminino,"['re', 'co', 'le', 'ção']",-1,"['ɦe', 'ko', 'le', 'sˈɐ̃w']",-1
recolecta,nome feminino,"['re', 'co', 'lec', 'ta']",-2,"['ɦe', 'ko', 'lˈɛ', 'kə', 'tɐ']",-3
recoleta,nome feminino,"['re', 'co', 'le', 'ta']",-2,"['ɦe', 'ko', 'lˈe', 'tɐ']",-2
recolha,nome feminino,"['re', 'co', 'lha']",-2,"['ɦe', 'kˈo', 'ʎɐ']",-2
recolhedor,adjetivo,"['re', 'co', 'lhe', 'dor']",-1,"['ɦe', 'ko', 'ʎe', 'dˈoɾ']",-1
recolhedor,nome masculino,"['re', 'co', 'lhe', 'dor']",-1,"['ɦe', 'ko', 'ʎe', 'dˈoɾ']",-1
recolheita,nome feminino,"['re', 'co', 'lhei', 'ta']",-2,"['ɦe', 'ko', 'ʎˈej', 'tɐ']",-2
recolher,verbo,"['re', 'co', 'lher']",-1,"['ɦe', 'ko', 'ʎˈe']",-1
recolhida,nome feminino,"['re', 'co', 'lhi', 'da']",-2,"['ɦe', 'ko', 'ʎˈi', 'dɐ']",-2
recolhidamente,advérbio,"['re', 'co', 'lhi', 'da', 'men', 'te']",-2,"['ɦe', 'ko', 'ʎi', 'dã', 'mˈẽ', 'tʃɪ']",-2
recolhido,adjetivo,"['re', 'co', 'lhi', 'do']",-2,"['ɦe', 'ko', 'ʎˈi', 'dʊ']",-2
recolhido,nome masculino,"['re', 'co', 'lhi', 'do']",-2,"['ɦe', 'ko', 'ʎˈi', 'dʊ']",-2
recolhimento,nome masculino,"['re', 'co', 'lhi', 'men', 'to']",-2,"['ɦe', 'ko', 'ʎĩ', 'mˈẽ', 'tʊ']",-2
recolho,nome masculino,"['re', 'co', 'lho']",-2,"['ɦe', 'kˈo', 'ʎʊ']",-2
recolocação,nome feminino,"['re', 'co', 'lo', 'ca', 'ção']",-1,"['ɦe', 'ko', 'lo', 'ka', 'sˈɐ̃w']",-1
recolocar,verbo,"['re', 'co', 'lo', 'car']",-1,"['ɦe', 'ko', 'lo', 'kˈa']",-1
recolonização,nome feminino,"['re', 'co', 'lo', 'ni', 'za', 'ção']",-1,"['ɦe', 'ko', 'lõ', 'ni', 'za', 'sˈɐ̃w']",-1
recolonizador,adjetivo,"['re', 'co', 'lo', 'ni', 'za', 'dor']",-1,"['ɦe', 'ko', 'lõ', 'ni', 'za', 'dˈoɾ']",-1
recolonizador,nome masculino,"['re', 'co', 'lo', 'ni', 'za', 'dor']",-1,"['ɦe', 'ko', 'lõ', 'ni', 'za', 'dˈoɾ']",-1
recolonizar,verbo,"['re', 'co', 'lo', 'ni', 'zar']",-1,"['ɦe', 'ko', 'lõ', 'ni', 'zˈaɾ']",-1
recombinação,nome feminino,"['re', 'com', 'bi', 'na', 'ção']",-1,"['ɦe', 'kõ', 'bĩ', 'na', 'sˈɐ̃w']",-1
recombinante,adjetivo,"['re', 'com', 'bi', 'nan', 'te']",-2,"['ɦe', 'kõ', 'bĩ', 'nˈɐ̃', 'tʃɪ']",-2
recombinar,verbo,"['re', 'com', 'bi', 'nar']",-1,"['ɦe', 'kõ', 'bĩ', 'nˈa']",-1
recomeçar,verbo,"['re', 'co', 'me', 'çar']",-1,"['ɦe', 'kõ', 'me', 'sˈa']",-1
recomeço,nome masculino,"['re', 'co', 'me', 'ço']",-2,"['ɦe', 'kõ', 'mˈe', 'sʊ']",-2
recomendação,nome feminino,"['re', 'co', 'men', 'da', 'ção']",-1,"['ɦe', 'kõ', 'mẽ', 'da', 'sˈɐ̃w']",-1
recomendada,nome feminino,"['re', 'co', 'men', 'da', 'da']",-2,"['ɦe', 'kõ', 'mẽ', 'dˈa', 'dɐ']",-2
recomendado,adjetivo,"['re', 'co', 'men', 'da', 'do']",-2,"['ɦe', 'kõ', 'mẽ', 'dˈa', 'dʊ']",-2
recomendado,nome masculino,"['re', 'co', 'men', 'da', 'do']",-2,"['ɦe', 'kõ', 'mẽ', 'dˈa', 'dʊ']",-2
recomendador,adjetivo,"['re', 'co', 'men', 'da', 'dor']",-1,"['ɦe', 'kõ', 'mẽ', 'da', 'dˈoɾ']",-1
recomendador,nome masculino,"['re', 'co', 'men', 'da', 'dor']",-1,"['ɦe', 'kõ', 'mẽ', 'da', 'dˈoɾ']",-1
recomendar,verbo,"['re', 'co', 'men', 'dar']",-1,"['ɦe', 'kõ', 'mẽ', 'dˈa']",-1
recomendável,adjetivo,"['re', 'co', 'men', 'dá', 'vel']",-2,"['ɦe', 'kõ', 'mẽ', 'dˈa', 'vew']",-2
recomendavelmente,advérbio,"['re', 'co', 'men', 'da', 'vel', 'men', 'te']",-2,"['ɦe', 'kõ', 'mẽ', 'da', 'vew', 'mˈẽ', 'tʃɪ']",-2
recomentar,verbo,"['re', 'co', 'men', 'tar']",-1,"['ɦe', 'kõ', 'mẽ', 'tˈaɾ']",-1
recompensa,nome feminino,"['re', 'com', 'pen', 'sa']",-2,"['ɦe', 'kõ', 'pˈẽ', 'sɐ']",-2
recompensação,nome feminino,"['re', 'com', 'pen', 'sa', 'ção']",-1,"['ɦe', 'kõ', 'pẽ', 'sa', 'sˈɐ̃w']",-1
recompensado,adjetivo,"['re', 'com', 'pen', 'sa', 'do']",-2,"['ɦe', 'kõ', 'pẽ', 'sˈa', 'dʊ']",-2
recompensador,adjetivo,"['re', 'com', 'pen', 'sa', 'dor']",-1,"['ɦe', 'kõ', 'pẽ', 'sa', 'dˈo']",-1
recompensador,nome masculino,"['re', 'com', 'pen', 'sa', 'dor']",-1,"['ɦe', 'kõ', 'pẽ', 'sa', 'dˈo']",-1
recompensadora,nome feminino,"['re', 'com', 'pen', 'sa', 'do', 'ra']",-2,"['ɦe', 'kõ', 'pẽ', 'sa', 'dˈo', 'ɾɐ']",-2
recompensar,verbo,"['re', 'com', 'pen', 'sar']",-1,"['ɦe', 'kõ', 'pẽ', 'sˈa']",-1
recompilação,nome feminino,"['re', 'com', 'pi', 'la', 'ção']",-1,"['ɦe', 'kõ', 'pi', 'la', 'sˈɐ̃w']",-1
recompilador,nome masculino,"['re', 'com', 'pi', 'la', 'dor']",-1,"['ɦe', 'kõ', 'pi', 'la', 'dˈoɾ']",-1
recompilar,verbo,"['re', 'com', 'pi', 'lar']",-1,"['ɦe', 'kõ', 'pi', 'lˈaɾ']",-1
recomponente,adjetivo,"['re', 'com', 'po', 'nen', 'te']",-2,"['ɦe', 'kõ', 'põ', 'nˈẽ', 'tʃɪ']",-2
recompor,verbo,"['re', 'com', 'por']",-1,"['ɦe', 'kõ', 'pˈo']",-1
recomposição,nome feminino,"['re', 'com', 'po', 'si', 'ção']",-1,"['ɦe', 'kõ', 'po', 'zi', 'sˈɐ̃w']",-1
recomprar,verbo,"['re', 'com', 'prar']",-1,"['ɦe', 'kõ', 'pɾˈa']",-1
recôncavo,nome masculino,"['re', 'côn', 'ca', 'vo']",-3,"['ɦe', 'kˈõ', 'ka', 'vʊ']",-3
reconcentração,nome feminino,"['re', 'con', 'cen', 'tra', 'ção']",-1,"['ɦe', 'kõ', 'sẽ', 'tɾa', 'sˈɐ̃w']",-1
reconcentrar,verbo,"['re', 'con', 'cen', 'trar']",-1,"['ɦe', 'kõ', 'sẽ', 'tɾˈa']",-1
reconcertar,verbo,"['re', 'con', 'cer', 'tar']",-1,"['ɦe', 'kõ', 'seh', 'tˈaɾ']",-1
reconcerto,nome masculino,"['re', 'con', 'cer', 'to']",-2,"['ɦe', 'kõ', 'sˈeh', 'tʊ']",-2
reconciliação,nome feminino,"['re', 'con', 'ci', 'li', 'a', 'ção']",-1,"['ɦe', 'kõ', 'si', 'li', 'a', 'sˈɐ̃w']",-1
reconciliado,nome masculino,"['re', 'con', 'ci', 'li', 'a', 'do']",-2,"['ɦe', 'kõ', 'si', 'li', 'ˈa', 'dʊ']",-2
reconciliado,adjetivo,"['re', 'con', 'ci', 'li', 'a', 'do']",-2,"['ɦe', 'kõ', 'si', 'li', 'ˈa', 'dʊ']",-2
reconciliador,nome masculino,"['re', 'con', 'ci', 'li', 'a', 'dor']",-1,"['ɦe', 'kõ', 'si', 'li', 'a', 'dˈo']",-1
reconciliador,adjetivo,"['re', 'con', 'ci', 'li', 'a', 'dor']",-1,"['ɦe', 'kõ', 'si', 'li', 'a', 'dˈo']",-1
reconciliadora,nome feminino,"['re', 'con', 'ci', 'li', 'a', 'do', 'ra']",-2,"['ɦe', 'kõ', 'si', 'li', 'a', 'dˈo', 'ɾɐ']",-2
reconciliar,verbo,"['re', 'con', 'ci', 'li', 'ar']",-1,"['ɦe', 'kõ', 'si', 'li', 'ˈa']",-1
reconciliatório,adjetivo,"['re', 'con', 'ci', 'li', 'a', 'tó', 'ri', 'o']",-3,"['ɦe', 'kõ', 'si', 'li', 'a', 'tˈɔ', 'ɾjʊ']",-2
reconciliável,adjetivo,"['re', 'con', 'ci', 'li', 'á', 'vel']",-2,"['ɦe', 'kõ', 'si', 'li', 'ˈa', 'vew']",-2
recondicionamento,nome masculino,"['re', 'con', 'di', 'ci', 'o', 'na', 'men', 'to']",-2,"['ɦe', 'kõ', 'dʒi', 'sjõ', 'nã', 'mˈẽ', 'tʊ']",-2
recondicionar,verbo,"['re', 'con', 'di', 'ci', 'o', 'nar']",-1,"['ɦe', 'kõ', 'dʒi', 'sjõ', 'nˈaɾ']",-1
recôndito,adjetivo,"['re', 'côn', 'di', 'to']",-3,"['ɦe', 'kˈõ', 'dʒi', 'tʊ']",-3
recôndito,nome masculino,"['re', 'côn', 'di', 'to']",-3,"['ɦe', 'kˈõ', 'dʒi', 'tʊ']",-3
recondução,nome feminino,"['re', 'con', 'du', 'ção']",-1,"['ɦe', 'kõ', 'du', 'sˈɐ̃w']",-1
recondutor,adjetivo,"['re', 'con', 'du', 'tor']",-1,"['ɦe', 'kõ', 'du', 'tˈoɾ']",-1
recondutor,nome masculino,"['re', 'con', 'du', 'tor']",-1,"['ɦe', 'kõ', 'du', 'tˈoɾ']",-1
reconduzir,verbo,"['re', 'con', 'du', 'zir']",-1,"['ɦe', 'kõ', 'du', 'zˈi']",-1
reconfessar,verbo,"['re', 'con', 'fes', 'sar']",-1,"['ɦe', 'kõ', 'fe', 'sˈaɾ']",-1
reconfiguração,nome feminino,"['re', 'con', 'fi', 'gu', 'ra', 'ção']",-1,"['ɦe', 'kõ', 'fi', 'gu', 'ɾa', 'sˈɐ̃w']",-1
reconfigurar,verbo,"['re', 'con', 'fi', 'gu', 'rar']",-1,"['ɦe', 'kõ', 'fi', 'gu', 'ɾˈa']",-1
reconfirmação,nome feminino,"['re', 'con', 'fir', 'ma', 'ção']",-1,"['ɦe', 'kõ', 'fiɦ', 'ma', 'sˈɐ̃w']",-1
reconfirmar,verbo,"['re', 'con', 'fir', 'mar']",-1,"['ɦe', 'kõ', 'fiɦ', 'mˈaɾ']",-1
reconfissão,nome feminino,"['re', 'con', 'fis', 'são']",-1,"['ɦe', 'kõ', 'fi', 'sˈɐ̃w']",-1
reconfortador,adjetivo,"['re', 'con', 'for', 'ta', 'dor']",-1,"['ɦe', 'kõ', 'foh', 'ta', 'dˈoɾ']",-1
reconfortador,nome masculino,"['re', 'con', 'for', 'ta', 'dor']",-1,"['ɦe', 'kõ', 'foh', 'ta', 'dˈoɾ']",-1
reconfortante,nome masculino,"['re', 'con', 'for', 'tan', 'te']",-2,"['ɦe', 'kõ', 'foh', 'tˈɐ̃', 'tʃɪ']",-2
reconfortante,adjetivo,"['re', 'con', 'for', 'tan', 'te']",-2,"['ɦe', 'kõ', 'foh', 'tˈɐ̃', 'tʃɪ']",-2
reconfortantemente,advérbio,"['re', 'con', 'for', 'tan', 'te', 'men', 'te']",-2,"['ɦe', 'kõ', 'foh', 'tɐ̃', 'tẽ', 'mˈẽ', 'tʃɪ']",-2
reconfortar,verbo,"['re', 'con', 'for', 'tar']",-1,"['ɦe', 'kõ', 'foh', 'tˈa']",-1
reconfortável,adjetivo,"['re', 'con', 'for', 'tá', 'vel']",-2,"['ɦe', 'kõ', 'foh', 'tˈa', 'vew']",-2
reconforto,nome masculino,"['re', 'con', 'for', 'to']",-2,"['ɦe', 'kõ', 'fˈoh', 'tʊ']",-2
recongraçar,verbo,"['re', 'con', 'gra', 'çar']",-1,"['ɦe', 'kõ', 'gɾa', 'sˈaɾ']",-1
reconhecer,verbo,"['re', 'co', 'nhe', 'cer']",-1,"['ɦe', 'kõ', 'ɲe', 'sˈe']",-1
reconhecidamente,advérbio,"['re', 'co', 'nhe', 'ci', 'da', 'men', 'te']",-2,"['ɦe', 'kõ', 'ɲe', 'si', 'dã', 'mˈẽ', 'tʃɪ']",-2
reconhecido,adjetivo,"['re', 'co', 'nhe', 'ci', 'do']",-2,"['ɦe', 'kõ', 'ɲe', 'sˈi', 'dʊ']",-2
reconhecimento,nome masculino,"['re', 'co', 'nhe', 'ci', 'men', 'to']",-2,"['ɦe', 'kõ', 'ɲe', 'sĩ', 'mˈẽ', 'tʊ']",-2
reconhecível,adjetivo,"['re', 'co', 'nhe', 'cí', 'vel']",-2,"['ɦe', 'kõ', 'ɲe', 'sˈi', 'vew']",-2
reconquista,nome feminino,"['re', 'con', 'quis', 'ta']",-2,"['ɦe', 'kõ', 'kˈiʃ', 'tɐ']",-2
reconquistado,adjetivo,"['re', 'con', 'quis', 'ta', 'do']",-2,"['ɦe', 'kõ', 'kiʃ', 'tˈa', 'dʊ']",-2
reconquistador,adjetivo,"['re', 'con', 'quis', 'ta', 'dor']",-1,"['ɦe', 'kõ', 'kiʃ', 'ta', 'dˈoɾ']",-1
reconquistador,nome masculino,"['re', 'con', 'quis', 'ta', 'dor']",-1,"['ɦe', 'kõ', 'kiʃ', 'ta', 'dˈoɾ']",-1
reconquistar,verbo,"['re', 'con', 'quis', 'tar']",-1,"['ɦe', 'kõ', 'kiʃ', 'tˈa']",-1
reconsagração,nome feminino,"['re', 'con', 'sa', 'gra', 'ção']",-1,"['ɦe', 'kõ', 'sa', 'gɾa', 'sˈɐ̃w']",-1
reconsagrar,verbo,"['re', 'con', 'sa', 'grar']",-1,"['ɦe', 'kõ', 'sa', 'gɾˈaɾ']",-1
reconsertar,verbo,"['re', 'con', 'ser', 'tar']",-1,"['ɦe', 'kõ', 'seh', 'tˈaɾ']",-1
reconserto,nome masculino,"['re', 'con', 'ser', 'to']",-2,"['ɦe', 'kõ', 'sˈeh', 'tʊ']",-2
reconsideração,nome feminino,"['re', 'con', 'si', 'de', 'ra', 'ção']",-1,"['ɦe', 'kõ', 'si', 'de', 'ɾa', 'sˈɐ̃w']",-1
reconsiderado,adjetivo,"['re', 'con', 'si', 'de', 'ra', 'do']",-2,"['ɦe', 'kõ', 'si', 'de', 'ɾˈa', 'dʊ']",-2
reconsiderar,verbo,"['re', 'con', 'si', 'de', 'rar']",-1,"['ɦe', 'kõ', 'si', 'de', 'ɾˈa']",-1
reconsolidação,nome feminino,"['re', 'con', 'so', 'li', 'da', 'ção']",-1,"['ɦe', 'kõ', 'so', 'li', 'da', 'sˈɐ̃w']",-1
reconsolidar,verbo,"['re', 'con', 'so', 'li', 'dar']",-1,"['ɦe', 'kõ', 'so', 'li', 'dˈaɾ']",-1
reconsorciar,verbo,"['re', 'con', 'sor', 'ci', 'ar']",-1,"['ɦe', 'kõ', 'soh', 'si', 'ˈaɾ']",-1
reconstituição,nome feminino,"['re', 'cons', 'ti', 'tu', 'i', 'ção']",-1,"['ɦe', 'kõʃ', 'tʃi', 'tuj', 'sˈɐ̃w']",-1
reconstituído,adjetivo,"['re', 'cons', 'ti', 'tu', 'í', 'do']",-2,"['ɦe', 'kõʃ', 'tʃi', 'tu', 'ˈi', 'dʊ']",-2
reconstituinte,adjetivo,"['re', 'cons', 'ti', 'tu', 'in', 'te']",-2,"['ɦe', 'kõʃ', 'tʃi', 'tu', 'ˈĩ', 'tʃɪ']",-2
reconstituinte,nome masculino,"['re', 'cons', 'ti', 'tu', 'in', 'te']",-2,"['ɦe', 'kõʃ', 'tʃi', 'tu', 'ˈĩ', 'tʃɪ']",-2
reconstituir,verbo,"['re', 'cons', 'ti', 'tu', 'ir']",-1,"['ɦe', 'kõʃ', 'tʃi', 'tu', 'ˈi']",-1
reconstitutivo,adjetivo,"['re', 'cons', 'ti', 'tu', 'ti', 'vo']",-2,"['ɦe', 'kõʃ', 'tʃi', 'tu', 'tʃˈi', 'vʊ']",-2
reconstrução,nome feminino,"['re', 'cons', 'tru', 'ção']",-1,"['ɦe', 'kõʃ', 'tɾu', 'sˈɐ̃w']",-1
reconstruído,adjetivo,"['re', 'cons', 'tru', 'í', 'do']",-2,"['ɦe', 'kõʃ', 'tɾu', 'ˈi', 'dʊ']",-2
reconstruir,verbo,"['re', 'cons', 'tru', 'ir']",-1,"['ɦe', 'kõʃ', 'tɾu', 'ˈi']",-1
reconstrutivo,adjetivo,"['re', 'cons', 'tru', 'ti', 'vo']",-2,"['ɦe', 'kõʃ', 'tɾu', 'tʃˈi', 'vʊ']",-2
reconstrutor,nome masculino,"['re', 'cons', 'tru', 'tor']",-1,"['ɦe', 'kõʃ', 'tɾu', 'tˈo']",-1
reconstrutor,adjetivo,"['re', 'cons', 'tru', 'tor']",-1,"['ɦe', 'kõʃ', 'tɾu', 'tˈo']",-1
reconstrutora,nome feminino,"['re', 'cons', 'tru', 'to', 'ra']",-2,"['ɦe', 'kõʃ', 'tɾu', 'tˈo', 'ɾɐ']",-2
reconsultar,verbo,"['re', 'con', 'sul', 'tar']",-1,"['ɦe', 'kõ', 'suw', 'tˈaɾ']",-1
recontagem,nome feminino,"['re', 'con', 'ta', 'gem']",-2,"['ɦe', 'kõ', 'tˈa', 'ʒẽj']",-2
recontar,verbo,"['re', 'con', 'tar']",-1,"['ɦe', 'kõ', 'tˈa']",-1
recontente,adjetivo,"['re', 'con', 'ten', 'te']",-2,"['ɦe', 'kõ', 'tˈẽ', 'tʃɪ']",-2
reconto,nome masculino,"['re', 'con', 'to']",-2,"['ɦe', 'kˈõ', 'tʊ']",-2
recontratar,verbo,"['re', 'con', 'tra', 'tar']",-1,"['ɦe', 'kõ', 'tɾa', 'tˈaɾ']",-1
recontrato,nome masculino,"['re', 'con', 'tra', 'to']",-2,"['ɦe', 'kõ', 'tɾˈa', 'tʊ']",-2
recontro,nome masculino,"['re', 'con', 'tro']",-2,"['ɦe', 'kˈõ', 'tɾʊ']",-2
reconvalescença,nome feminino,"['re', 'con', 'va', 'les', 'cen', 'ça']",-2,"['ɦe', 'kõ', 'va', 'le', 'sˈẽ', 'sɐ']",-2
