palavra,categoria,divisao_silabica,tonica_silabica_num,divisao_fonetica,tonica_fonetica_num
tabela,nome feminino,"['ta', 'be', 'la']",-2,"['ta', 'bˈɛ', 'lɐ']",-2
tabelado,adjetivo,"['ta', 'be', 'la', 'do']",-2,"['ta', 'be', 'lˈa', 'dʊ']",-2
tabelar,verbo,"['ta', 'be', 'lar']",-1,"['ta', 'be', 'lˈa']",-1
tabelar,adjetivo,"['ta', 'be', 'lar']",-1,"['ta', 'be', 'lˈa']",-1
tabelião,nome masculino,"['ta', 'be', 'li', 'ão']",-1,"['ta', 'be', 'li', 'ˈɐ̃w']",-1
tabelião,adjetivo,"['ta', 'be', 'li', 'ão']",-1,"['ta', 'be', 'li', 'ˈɐ̃w']",-1
tabelinha,nome feminino,"['ta', 'be', 'li', 'nha']",-2,"['ta', 'be', 'lˈĩ', 'ɲɐ']",-2
taberna,nome feminino,"['ta', 'ber', 'na']",-2,"['ta', 'bˈɛɦ', 'nɐ']",-2
tabernáculo,nome masculino,"['ta', 'ber', 'ná', 'cu', 'lo']",-3,"['ta', 'beɦ', 'nˈa', 'ku', 'lʊ']",-3
taberneira,nome feminino,"['ta', 'ber', 'nei', 'ra']",-2,"['ta', 'beɦ', 'nˈej', 'ɾɐ']",-2
taberneiro,nome masculino,"['ta', 'ber', 'nei', 'ro']",-2,"['ta', 'beɦ', 'nˈej', 'ɾʊ']",-2
taberneiro,adjetivo,"['ta', 'ber', 'nei', 'ro']",-2,"['ta', 'beɦ', 'nˈej', 'ɾʊ']",-2
tabicar,verbo,"['ta', 'bi', 'car']",-1,"['ta', 'bi', 'kˈa']",-1
