palavra,categoria,divisao_silabica,tonica_silabica_num,divisao_fonetica,tonica_fonetica_num
naufrágio,nome masculino,"['nau', 'frá', 'gi', 'o']",-3,"['naw', 'fɾˈa', 'ʒjʊ']",-2
náufrago,nome masculino,"['náu', 'fra', 'go']",-3,"['nˈaw', 'fɾa', 'gʊ']",-3
náufrago,adjetivo,"['náu', 'fra', 'go']",-3,"['nˈaw', 'fɾa', 'gʊ']",-3
náusea,nome feminino,"['náu', 'se', 'a']",-3,"['nˈaw', 'zjɐ']",-2
nauseabundo,adjetivo,"['nau', 'se', 'a', 'bun', 'do']",-2,"['naw', 'ze', 'a', 'bˈũ', 'dʊ']",-2
nauseado,adjetivo,"['nau', 'se', 'a', 'do']",-2,"['naw', 'zi', 'ˈa', 'dʊ']",-2
nauseante,adjetivo,"['nau', 'se', 'an', 'te']",-2,"['naw', 'zi', 'ˈɐ̃', 'tʃɪ']",-2
nausear,verbo,"['nau', 'se', 'ar']",-1,"['naw', 'zi', 'ˈa']",-1
nauta,nome masculino,"['nau', 'ta']",-2,"['nˈaw', 'tɐ']",-2
náutica,nome feminino,"['náu', 'ti', 'ca']",-3,"['nˈaw', 'tʃi', 'kɐ']",-3
náutico,adjetivo,"['náu', 'ti', 'co']",-3,"['nˈaw', 'tʃi', 'kʊ']",-3
nava,nome feminino,"['na', 'va']",-2,"['nˈa', 'vɐ']",-2
naval,adjetivo,"['na', 'val']",-1,"['na', 'vˈaw']",-1
navalha,nome feminino,"['na', 'va', 'lha']",-2,"['na', 'vˈa', 'ʎɐ']",-2
navalha,nome masculino,"['na', 'va', 'lha']",-2,"['na', 'vˈa', 'ʎɐ']",-2
navalhada,nome feminino,"['na', 'va', 'lha', 'da']",-2,"['na', 'va', 'ʎˈa', 'dɐ']",-2
navalhar,verbo,"['na', 'va', 'lhar']",-1,"['na', 'va', 'ʎˈa']",-1
navalheira,nome feminino,"['na', 'va', 'lhei', 'ra']",-2,"['na', 'va', 'ʎˈej', 'ɾɐ']",-2
navalmente,advérbio,"['na', 'val', 'men', 'te']",-2,"['na', 'vaw', 'mˈẽ', 'tʃɪ']",-2
