palavra,categoria,divisao_silabica,tonica_silabica_num,divisao_fonetica,tonica_fonetica_num
barbato,adjetivo,"['bar', 'ba', 'to']",-2,"['baɦ', 'bˈa', 'tʊ']",-2
barbear,verbo,"['bar', 'be', 'ar']",-1,"['baɦ', 'bi', 'ˈa']",-1
barbearia,nome feminino,"['bar', 'be', 'a', 'ri', 'a']",-2,"['baɦ', 'be', 'a', 'ɾˈi', 'ɐ']",-2
barbecue,nome feminino,"['bar', 'be', 'cue']",-1,[''],0
barbeiro,nome masculino,"['bar', 'bei', 'ro']",-2,"['baɦ', 'bˈej', 'ɾʊ']",-2
barbeito,nome masculino,"['bar', 'bei', 'to']",-2,"['baɦ', 'bˈej', 'tʊ']",-2
barbela,nome feminino,"['bar', 'be', 'la']",-2,"['baɦ', 'bˈɛ', 'lɐ']",-2
barbelar,verbo,"['bar', 'be', 'lar']",-1,"['baɦ', 'be', 'lˈa']",-1
barbicha,nome feminino,"['bar', 'bi', 'cha']",-2,"['baɦ', 'bˈi', 'ʃɐ']",-2
barbichas,nome masculino,"['bar', 'bi', 'chas']",-2,"['baɦ', 'bˈi', 'ʃɐʃ']",-2
barbilongo,adjetivo,"['bar', 'bi', 'lon', 'go']",-2,"['baɦ', 'bi', 'lˈõ', 'gʊ']",-2
barbitúrico,adjetivo,"['bar', 'bi', 'tú', 'ri', 'co']",-3,"['baɦ', 'bi', 'tˈu', 'ɾi', 'kʊ']",-3
barbo,nome masculino,"['bar', 'bo']",-2,"['bˈaɦ', 'bʊ']",-2
barbotina,nome feminino,"['bar', 'bo', 'ti', 'na']",-2,"['baɦ', 'bo', 'tʃˈĩ', 'nɐ']",-2
barbuda,nome feminino,"['bar', 'bu', 'da']",-2,"['baɦ', 'bˈu', 'dɐ']",-2
barbudo,adjetivo,"['bar', 'bu', 'do']",-2,"['baɦ', 'bˈu', 'dʊ']",-2
barbudo,nome masculino,"['bar', 'bu', 'do']",-2,"['baɦ', 'bˈu', 'dʊ']",-2
barça,nome feminino,"['bar', 'ça']",-2,"['bˈah', 'sɐ']",-2
barca,nome feminino,"['bar', 'ca']",-2,"['bˈah', 'kɐ']",-2
barcaça,nome feminino,"['bar', 'ca', 'ça']",-2,"['bah', 'kˈa', 'sɐ']",-2
