palavra,categoria,divisao_silabica,tonica_silabica_num,divisao_fonetica,tonica_fonetica_num
advertência,nome feminino,"['ad', 'ver', 'tên', 'ci', 'a']",-3,"['a', 'di', 'veh', 'tˈẽ', 'sjɐ']",-2
advertidamente,advérbio,"['ad', 'ver', 'ti', 'da', 'men', 'te']",-2,"['a', 'di', 'veh', 'tʃi', 'dã', 'mˈẽ', 'tʃɪ']",-2
advertido,adjetivo,"['ad', 'ver', 'ti', 'do']",-2,"['a', 'di', 'veh', 'tʃˈi', 'dʊ']",-2
advertir,verbo,"['ad', 'ver', 'tir']",-1,"['a', 'di', 'veh', 'tʃˈi']",-1
advindo,adjetivo,"['ad', 'vin', 'do']",-2,"['a', 'di', 'vˈĩ', 'dʊ']",-2
advir,verbo,"['ad', 'vir']",-1,"['a', 'di', 'vˈi']",-1
advocação,nome feminino,"['ad', 'vo', 'ca', 'ção']",-1,"['ad', 'vo', 'ka', 'sˈɐ̃w']",-1
advocacia,nome feminino,"['ad', 'vo', 'ca', 'ci', 'a']",-2,"['a', 'də', 'vo', 'ka', 'sˈi', 'ɐ']",-2
advogada,nome feminino,"['ad', 'vo', 'ga', 'da']",-2,"['a', 'də', 'vo', 'gˈa', 'dɐ']",-2
advogado,nome masculino,"['ad', 'vo', 'ga', 'do']",-2,"['a', 'də', 'vo', 'gˈa', 'dʊ']",-2
advogar,verbo,"['ad', 'vo', 'gar']",-1,"['a', 'də', 'vo', 'gˈa']",-1
aedo,nome masculino,"['a', 'e', 'do']",-2,"['a', 'ˈɛ', 'dʊ']",-2
aereamente,advérbio,"['a', 'e', 're', 'a', 'men', 'te']",-2,"['a', 'ɛ', 'ɾe', 'ã', 'mˈẽ', 'tʃɪ']",-2
aéreo,adjetivo,"['a', 'é', 're', 'o']",-3,"['a', 'ˈe', 'ɾjʊ']",-2
aerobalística,nome feminino,"['a', 'e', 'ro', 'ba', 'lís', 'ti', 'ca']",-3,"['a', 'e', 'ɾo', 'ba', 'lˈiʃ', 'tʃi', 'kɐ']",-3
aerobalístico,adjetivo,"['a', 'e', 'ro', 'ba', 'lís', 'ti', 'co']",-3,"['a', 'e', 'ɾo', 'ba', 'lˈiʃ', 'tʃi', 'kʊ']",-3
aerobarco,nome masculino,"['a', 'e', 'ro', 'bar', 'co']",-2,"['a', 'e', 'ɾo', 'bˈah', 'kʊ']",-2
aeróbica,nome feminino,"['a', 'e', 'ró', 'bi', 'ca']",-3,"['a', 'e', 'ɾˈɔ', 'bi', 'kɐ']",-3
aeróbio,adjetivo,"['a', 'e', 'ró', 'bi', 'o']",-3,"['a', 'e', 'ɾˈɔ', 'bjʊ']",-2
aerobus,nome masculino,"['a', 'e', 'ro', 'bus']",-1,"['a', 'e', 'ɾo', 'bˈuʃ']",-1
aeroclube,nome masculino,"['a', 'e', 'ro', 'clu', 'be']",-2,"['a', 'e', 'ɾo', 'klˈu', 'bɪ']",-2
aerodinâmica,nome feminino,"['a', 'e', 'ro', 'di', 'nâ', 'mi', 'ca']",-3,"['a', 'ɛ', 'ɾo', 'dʒĩ', 'nˈɐ̃', 'mi', 'kɐ']",-3
aerodinâmico,adjetivo,"['a', 'e', 'ro', 'di', 'nâ', 'mi', 'co']",-3,"['a', 'e', 'ɾo', 'dʒĩ', 'nˈɐ̃', 'mi', 'kʊ']",-3
aerodinamismo,nome masculino,"['a', 'e', 'ro', 'di', 'na', 'mis', 'mo']",-2,"['a', 'e', 'ɾo', 'dʒĩ', 'nã', 'mˈiʒ', 'mʊ']",-2
aeródromo,nome masculino,"['a', 'e', 'ró', 'dro', 'mo']",-3,"['a', 'e', 'ɾˈo', 'dɾõ', 'mʊ']",-3
aeroelasticidade,nome feminino,"['a', 'e', 'ro', 'e', 'las', 'ti', 'ci', 'da', 'de']",-2,"['a', 'e', 'ɾo', 'e', 'laʃ', 'tʃi', 'si', 'dˈa', 'dʒɪ']",-2
aeroespacial,adjetivo,"['a', 'e', 'ro', 'es', 'pa', 'ci', 'al']",-1,"['a', 'e', 'ɾo', 'iʃ', 'pa', 'si', 'ˈaw']",-1
aerofagia,nome feminino,"['a', 'e', 'ro', 'fa', 'gi', 'a']",-2,"['a', 'e', 'ɾo', 'fa', 'ʒˈi', 'ɐ']",-2
aerofilatelia,nome feminino,"['a', 'e', 'ro', 'fi', 'la', 'te', 'li', 'a']",-2,"['a', 'e', 'ɾo', 'fi', 'la', 'te', 'lˈi', 'ɐ']",-2
aerofilatélico,adjetivo,"['a', 'e', 'ro', 'fi', 'la', 'té', 'li', 'co']",-3,"['a', 'e', 'ɾo', 'fi', 'la', 'tˈɛ', 'li', 'kʊ']",-3
aerofilatelista,nome masculino,"['a', 'e', 'ro', 'fi', 'la', 'te', 'lis', 'ta']",-2,"['a', 'e', 'ɾo', 'fi', 'la', 'te', 'lˈiʃ', 'tɐ']",-2
aerofilatelista,nome feminino,"['a', 'e', 'ro', 'fi', 'la', 'te', 'lis', 'ta']",-2,"['a', 'e', 'ɾo', 'fi', 'la', 'te', 'lˈiʃ', 'tɐ']",-2
